Fahrten,Namen
160,Heiden - St. Gallen
15,Heiden - Zürich
14,Eggersriet - Lutzenberg
13,Heiden - Winterthur
11,Gossau (SG) - Heiden
8,Kloten - Oberegg
7,Heiden - Kloten
6,Heiden - Rapperswil-Jona
5,Gaiserwald - Heiden
5,Heiden - Kirchberg (SG)
5,Flawil - Heiden
4,Freienbach - Heiden
4,Heiden - Wittenbach
3,Heiden - Herisau
3,Ebnat-Kappel - Heiden
3,Heiden - Uster
3,Heiden - Wetzikon (ZH)
3,Heiden - Wattwil
2,Dübendorf - Heiden
2,Degersheim - Heiden
