Fahrten,Namen
4052,Herisau
1989,St. Gallen
879,St. Gallen Haggen
869,"St. Gallen Winkeln, Bhf. Nord"
772,St. Gallen St. Fiden
554,St. Gallen Winkeln
515,Degersheim
497,Gossau SG
481,"Herisau, Obstmarkt"
409,"Abtwil SG, Säntispark"
408,"Herisau, Heinrichsbad"
399,"St. Gallen, Bahnhof"
341,"Herisau, Bahnhof"
339,"Herisau, Kaserne"
316,"Herisau, Walke"
261,Goldach
182,"St. Gallen, Arena"
178,Waldstatt
162,"Abtwil SG, Ausserdorf"
152,Urnäsch
