Fahrten,Namen
632,Appenzell - Gais
387,Appenzell - Bühler
287,Appenzell - Teufen (AR)
214,Altstätten - Appenzell
148,Appenzell - Speicher
114,Gais - Herisau
100,Appenzell - St. Gallen
90,Appenzell - Trogen
77,Appenzell - Oberegg
76,Gais - Rüte
74,Rüte - St. Gallen
74,Altstätten - Herisau
70,Appenzell - Heiden
51,Rüte - Teufen (AR)
43,Gais - Urnäsch
41,Rüte - Trogen
35,Gais - Gossau (SG)
35,Altstätten - Rüte
34,Gais - Gonten
30,Altstätten - Urnäsch
